playerID,Seasons,fullName,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,R,IP,ERA,WHIP,K/9,K/BB,BAA,Position,PO,A,E,FP,Cy Young,Gold Glove,Hank Aaron,Most Valuable Player,Rolaids Relief Man Award,Rookie of the Year,Silver Slugger,ASG,inducted
averyst01,11,Steve Avery,96,83,297,261,14,6,0,4664,1529,723,148,569,980,800,1554.7,4.19,1.35,5.67,1.72,0.259,P,63,302,13.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
aybarma01,10,Manny Aybar,17,18,208,28,0,0,3,1173,413,222,49,172,273,244,391.0,5.11,1.5,6.28,1.59,0.271,P,30,47,3.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
ayersdo01,10,Doc Ayers,65,79,299,140,58,17,15,4286,1357,451,23,382,622,612,1428.7,2.84,1.22,3.92,1.63,0.257,P,64,354,39.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
baezda01,11,Danys Baez,40,57,533,26,1,0,114,2091,652,329,71,288,505,366,697.0,4.25,1.35,6.52,1.75,0.249,P,58,102,5.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bagbyji02,10,Jim Bagby,97,96,303,198,84,13,9,4999,1815,733,98,608,431,849,1666.3,3.96,1.45,2.33,0.71,0.274,P,122,359,22.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
bahnsst01,19,Stan Bahnsen,146,149,574,327,73,16,20,7587,2440,1013,223,924,1359,1127,2529.0,3.6,1.33,4.84,1.47,0.254,P,154,414,35.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N
bailebi01,12,Bill Bailey,38,76,203,117,70,8,0,3253,1035,430,20,527,570,593,1084.3,3.57,1.44,4.73,1.08,0.339,P,34,315,26.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bairdo01,18,Doug Bair,55,43,584,5,0,0,81,2728,839,367,86,405,689,398,909.3,3.63,1.37,6.82,1.7,0.246,P,72,123,9.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
baldwja01,14,James Baldwin,79,74,266,202,7,2,2,3968,1443,737,203,486,844,794,1322.7,5.01,1.46,5.74,1.74,0.278,P,88,162,17.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bankhsc01,10,Scott Bankhead,57,48,267,110,7,3,1,2703,876,418,111,289,614,451,901.0,4.18,1.29,6.13,2.12,0.254,P,55,66,4.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bankswi01,12,Willie Banks,33,39,181,84,1,1,2,1831,632,322,65,302,428,370,610.3,4.75,1.53,6.31,1.42,0.268,P,57,65,10.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bannifl01,15,Floyd Bannister,134,143,431,363,62,16,0,7164,2320,1078,291,846,1723,1189,2388.0,4.06,1.33,6.49,2.04,0.253,P,86,264,10.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
barbest01,18,Steve Barber,121,106,466,272,59,21,13,5997,1818,747,125,950,1309,870,1999.0,3.36,1.38,5.89,1.38,0.24,P,106,372,38.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
barkele01,12,Len Barker,74,76,248,194,35,7,5,3971,1289,639,96,513,975,695,1323.7,4.34,1.36,6.63,1.9,0.256,P,76,177,13.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
barneje01,14,Jesse Barnes,152,150,422,314,180,26,13,7709,2686,918,88,515,653,1150,2569.7,3.22,1.25,2.29,1.27,0.265,P,138,748,22.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
barnevi01,10,Virgil Barnes,61,59,205,135,58,7,11,3282,1192,445,46,293,275,525,1094.0,3.66,1.36,2.26,0.94,0.275,P,39,268,12.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
barrere01,12,Red Barrett,69,69,253,149,67,11,7,3790,1292,496,78,312,333,579,1263.3,3.53,1.27,2.37,1.07,0.259,P,98,261,11.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
barrji01,12,Jim Barr,101,112,454,252,64,20,12,6196,2170,816,161,469,741,908,2065.3,3.56,1.28,3.23,1.58,0.273,P,148,388,26.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
batismi01,21,Miguel Batista,102,115,658,248,11,5,41,5869,2021,974,194,899,1250,1089,1956.3,4.48,1.49,5.75,1.39,0.269,P,119,272,19.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
baumafr01,11,Frank Baumann,45,38,244,78,19,4,13,2392,856,364,70,300,384,406,797.3,4.11,1.45,4.33,1.28,0.271,P,33,133,7.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bautide01,10,Denny Bautista,11,15,131,21,0,0,0,670,246,146,21,131,180,154,223.3,5.88,1.69,7.25,1.37,0.285,P,18,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bautijo01,10,Jose Bautista,32,42,312,49,4,0,3,2057,732,352,106,171,328,376,685.7,4.62,1.32,4.31,1.92,0.273,P,64,78,5.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
beckbo01,13,Boom-Boom Beck,38,69,265,100,44,3,6,3102,1121,494,63,342,352,561,1034.0,4.3,1.41,3.06,1.03,0.269,P,47,193,16.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
beckro01,14,Rod Beck,38,45,704,0,0,0,286,2304,703,282,97,191,644,308,768.0,3.3,1.16,7.55,3.37,0.242,P,39,96,4.0,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,N
bedarer01,12,Erik Bedard,71,82,241,230,1,1,1,3911,1242,578,131,533,1246,643,1303.7,3.99,1.36,8.6,2.34,0.249,P,52,118,6.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bedrost01,15,Steve Bedrosian,76,79,732,46,0,0,184,3573,1026,447,114,518,921,496,1191.0,3.38,1.3,6.96,1.78,0.232,P,64,122,10.0,0.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,N
beggsjo01,10,Joe Beggs,48,35,238,41,23,4,29,2081,688,228,39,189,178,284,693.7,2.96,1.26,2.31,0.94,0.255,P,39,179,2.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
belchti01,15,Tim Belcher,146,140,394,373,42,18,5,7328,2423,1130,264,860,1519,1253,2442.7,4.16,1.34,5.6,1.77,0.259,P,212,249,19.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
belinst01,14,Stan Belinda,41,37,585,0,0,0,79,2056,590,316,85,285,622,336,685.3,4.15,1.28,8.17,2.18,0.233,P,29,52,3.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bellga01,14,Gary Bell,121,117,519,233,71,9,51,6045,1794,825,206,842,1378,932,2015.0,3.68,1.31,6.15,1.64,0.234,P,141,278,16.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
bendech01,16,Chief Bender,212,127,459,334,255,40,34,9051,2645,823,40,712,1711,1110,3017.0,2.46,1.11,5.1,2.4,0.238,P,173,809,55.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
benesan01,15,Andy Benes,155,139,403,387,21,9,1,7516,2377,1106,289,909,2000,1206,2505.3,3.97,1.31,7.18,2.2,0.25,P,156,241,10.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bengera01,13,Ray Benge,101,130,346,249,102,12,19,5626,2177,941,132,598,655,1108,1875.3,4.52,1.48,3.14,1.1,0.285,P,59,317,16.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
benitar01,18,Armando Benitez,40,47,762,0,0,0,289,2337,545,271,95,403,946,296,779.0,3.13,1.22,10.93,2.35,0.195,P,31,40,7.0,0.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,N
bensokr01,10,Kris Benson,70,75,206,200,8,2,0,3731,1292,611,152,441,806,681,1243.7,4.42,1.39,5.83,1.83,0.269,P,83,157,10.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bentlja01,10,Jack Bentley,46,33,138,89,39,4,9,2142,761,318,37,263,259,365,714.0,4.01,1.43,3.26,0.98,0.275,P,26,160,10.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bentoal01,14,Al Benton,98,88,455,167,58,10,66,5065,1672,686,106,733,697,831,1688.3,3.66,1.42,3.72,0.95,0.254,P,97,301,26.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
bentola01,15,Larry Benton,127,128,455,258,122,13,22,6891,2559,1029,109,691,670,1190,2297.0,4.03,1.41,2.63,0.97,0.28,P,93,469,22.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bentoru01,16,Rube Benton,150,144,437,305,145,24,21,7552,2472,863,52,712,950,1115,2517.3,3.09,1.26,3.4,1.33,0.254,P,75,680,29.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bereja01,14,Jason Bere,71,65,211,203,4,0,0,3333,1095,634,145,626,920,694,1111.0,5.14,1.55,7.45,1.47,0.258,P,74,116,11.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
berenju01,17,Juan Berenguer,67,62,490,95,5,2,32,3616,1034,522,116,604,975,576,1205.3,3.9,1.36,7.28,1.61,0.232,P,63,106,11.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bernhbi01,10,Bill Bernhard,116,81,231,200,175,14,3,5376,1860,605,26,365,545,858,1792.0,3.04,1.24,2.74,1.49,0.268,P,83,560,34.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bettshu01,10,Huck Betts,61,68,307,125,53,8,16,4099,1581,596,83,321,323,716,1366.3,3.93,1.39,2.13,1.01,0.284,P,42,327,13.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bibbyji01,14,Jim Bibby,111,101,340,239,56,19,8,5168,1565,719,131,723,1079,800,1722.7,3.76,1.33,5.64,1.49,0.243,P,88,216,20.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bielemi01,15,Mike Bielecki,70,73,347,178,7,4,5,3693,1236,572,116,496,783,633,1231.0,4.18,1.41,5.72,1.58,0.262,P,115,174,9.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
billija01,14,Jack Billingham,145,113,476,305,74,27,15,6692,2272,949,176,750,1141,1069,2230.7,3.83,1.35,4.6,1.52,0.267,P,133,344,17.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
birddo01,12,Doug Bird,73,60,432,100,8,3,60,3641,1273,538,122,296,680,590,1213.7,3.99,1.29,5.04,2.3,0.272,P,94,124,5.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
blackbu02,17,Buddy Black,121,116,398,296,32,12,11,6160,1978,876,217,623,1039,982,2053.3,3.84,1.27,4.55,1.67,0.253,P,89,356,13.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
blackew01,11,Ewell Blackwell,82,78,236,169,69,15,10,3963,1150,484,67,562,839,562,1321.0,3.3,1.3,5.72,1.49,0.231,P,46,311,19.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
blaehge01,12,George Blaeholder,104,125,338,251,106,14,12,5743,2220,966,173,535,572,1119,1914.3,4.54,1.44,2.69,1.07,0.283,P,141,469,36.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
blairwi01,13,Willie Blair,60,86,418,139,3,0,4,3822,1438,713,170,415,759,778,1274.0,5.04,1.45,5.36,1.83,0.286,P,65,140,9.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
blakesh01,12,Sheriff Blake,87,102,304,196,81,11,8,4860,1766,744,68,740,621,876,1620.0,4.13,1.55,3.45,0.84,0.277,P,55,401,13.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
blasiwa01,12,Wade Blasingame,46,51,222,128,16,2,5,2591,891,434,75,372,512,486,863.7,4.52,1.46,5.34,1.38,0.267,P,60,160,6.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
blassst01,10,Steve Blass,103,76,282,231,57,16,2,4792,1558,644,128,597,896,739,1597.3,3.63,1.35,5.05,1.5,0.256,P,137,251,16.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bluevi01,17,Vida Blue,209,161,502,473,143,37,2,10030,2939,1213,263,1185,2175,1357,3343.3,3.27,1.23,5.85,1.84,0.237,P,127,427,19.0,0.97,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,N
blylebe01,24,Bert Blyleven,287,250,692,685,242,60,0,14910,4632,1830,430,1322,3701,2029,4970.0,3.31,1.2,6.7,2.8,0.247,P,287,662,30.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Y
boddimi01,15,Mike Boddicker,134,116,342,309,63,16,3,6371,2082,897,188,721,1330,992,2123.7,3.8,1.32,5.64,1.84,0.257,P,245,366,32.0,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,N
boehrbr01,11,Brian Boehringer,26,32,356,21,0,0,3,1604,522,259,64,274,432,280,534.7,4.36,1.49,7.27,1.58,0.257,P,26,41,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
boevejo01,14,Joe Boever,34,45,516,0,0,0,49,2263,751,329,75,343,541,362,754.3,3.93,1.45,6.45,1.58,0.262,P,46,94,7.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bohanbr01,13,Brian Bohanon,54,60,304,157,8,2,2,3348,1229,643,142,489,671,706,1116.0,5.19,1.54,5.41,1.37,0.281,P,61,173,5.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bolinbo01,14,Bobby Bolin,88,75,495,164,32,10,50,4728,1364,596,164,597,1175,687,1576.0,3.4,1.24,6.71,1.97,0.228,P,87,190,15.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bondeje01,10,Jeremy Bonderman,69,81,225,200,6,2,0,3693,1303,672,154,431,961,727,1231.0,4.91,1.41,7.03,2.23,0.271,P,98,106,18.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bondto01,11,Tommy Bond,234,163,417,408,386,42,0,10886,3765,862,50,193,972,1931,3628.7,2.14,1.09,2.41,5.04,0.253,P,218,896,109.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bonesri01,13,Ricky Bones,63,82,375,164,11,1,1,3835,1422,689,167,464,564,754,1278.3,4.85,1.48,3.97,1.22,0.283,P,107,157,9.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bonhabi01,10,Bill Bonham,75,83,300,214,27,4,11,4462,1512,662,98,636,985,743,1487.3,4.01,1.44,5.96,1.55,0.266,P,103,297,26.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bonhati01,10,Tiny Bonham,103,72,231,193,110,21,9,4653,1501,528,117,287,478,580,1551.0,3.06,1.15,2.77,1.67,0.251,P,63,165,8.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
borbope01,13,Pedro Borbon,69,39,593,4,0,0,80,3080,1098,401,63,251,409,436,1026.7,3.52,1.31,3.59,1.63,0.28,P,54,152,16.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
borbope02,10,Pedro Borbon,16,16,368,0,0,0,6,813,259,141,33,134,224,154,271.0,4.68,1.45,7.44,1.67,0.252,P,19,39,1.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
borlato02,10,Toby Borland,11,9,207,0,0,0,8,809,263,125,23,146,211,144,269.7,4.17,1.52,7.04,1.45,0.254,P,19,25,4.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
borowha01,13,Hank Borowy,108,82,314,214,94,16,7,5151,1660,668,108,623,690,769,1717.0,3.5,1.33,3.62,1.11,0.25,P,85,350,11.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
borowjo01,14,Joe Borowski,22,34,423,1,0,0,131,1363,450,211,53,177,372,222,454.3,4.18,1.38,7.37,2.1,0.257,P,25,52,2.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bosioch01,11,Chris Bosio,94,93,309,246,39,9,9,5130,1742,753,162,481,1059,835,1710.0,3.96,1.3,5.57,2.2,0.264,P,147,246,15.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
boskish01,11,Shawn Boskie,49,63,217,132,4,0,1,2611,982,497,133,292,494,540,870.3,5.14,1.46,5.11,1.69,0.286,P,62,136,7.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bosmadi01,13,Dick Bosman,82,85,306,229,29,10,2,4773,1594,648,149,412,757,736,1591.0,3.67,1.26,4.28,1.84,0.26,P,119,213,11.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bottari01,12,Ricky Bottalico,33,42,562,0,0,0,116,1886,561,279,71,316,575,298,628.7,3.99,1.39,8.23,1.82,0.24,P,38,66,3.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
botteke01,12,Kent Bottenfield,46,49,292,116,2,1,10,2735,950,460,123,385,566,506,911.7,4.54,1.46,5.59,1.47,0.271,P,45,141,4.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
boutoji01,11,Jim Bouton,62,63,304,144,34,11,6,3716,1131,492,127,435,720,566,1238.7,3.57,1.26,5.23,1.66,0.239,P,112,177,15.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bowmajo01,12,Joe Bowman,77,96,298,184,74,5,11,4397,1656,717,102,484,502,837,1465.7,4.4,1.46,3.08,1.04,0.277,P,85,254,15.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
boydoi01,11,Oil Can Boyd,78,77,214,207,43,10,0,4169,1427,624,166,368,799,680,1389.7,4.04,1.29,5.17,2.17,0.266,P,128,187,11.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bradfch01,13,Chad Bradford,36,28,561,0,0,0,11,1547,527,187,28,137,313,214,515.7,3.26,1.29,5.46,2.28,0.266,P,31,109,6.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bradlge01,13,George Bradley,171,151,347,325,302,33,2,8820,3009,795,45,196,671,1696,2940.0,2.43,1.09,2.05,3.42,0.247,P,216,630,98.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brancra01,14,Ralph Branca,88,68,322,188,71,12,19,4452,1372,625,149,663,829,702,1484.0,3.79,1.37,5.03,1.25,0.242,P,72,169,12.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
branded01,11,Ed Brandt,121,146,378,278,150,18,17,6805,2342,974,134,778,877,1084,2268.3,3.86,1.38,3.48,1.13,0.263,P,78,512,14.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brantje01,14,Jeff Brantley,43,46,615,18,0,0,172,2578,754,324,105,366,728,348,859.3,3.39,1.3,7.62,1.99,0.237,P,46,82,3.0,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,N
braxtga01,12,Garland Braxton,50,53,282,70,28,2,32,2814,1014,430,38,276,412,529,938.0,4.13,1.38,3.95,1.49,0.268,P,35,181,12.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brazlal01,10,Al Brazle,97,64,441,117,47,7,60,4130,1387,506,84,492,554,589,1376.7,3.31,1.36,3.62,1.13,0.26,P,43,284,13.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brechha01,12,Harry Brecheen,133,92,318,240,125,25,18,5723,1731,618,117,536,901,701,1907.7,2.92,1.19,4.25,1.68,0.239,P,78,376,8.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
breitte01,11,Theodore Breitenstein,160,170,380,342,301,12,3,8920,3101,1331,79,1207,893,1848,2973.3,4.03,1.45,2.7,0.74,0.265,P,245,692,57.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
bressru01,20,Rube Bressler,26,32,107,52,27,3,2,1620,511,204,8,242,229,267,540.0,3.4,1.39,3.82,0.95,0.258,P,21,157,11.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brettke01,17,Ken Brett,83,85,349,184,51,8,11,4579,1490,666,127,562,807,734,1526.3,3.93,1.34,4.76,1.44,0.257,P,104,263,13.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
breweji01,18,Jim Brewer,69,65,584,35,1,1,132,3122,898,355,92,360,810,401,1040.7,3.07,1.21,7.0,2.25,0.232,P,30,150,10.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
bridgto01,16,Tommy Bridges,194,138,424,362,200,33,10,8479,2675,1122,181,1192,1674,1321,2826.3,3.57,1.37,5.33,1.4,0.245,P,144,469,24.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
brilene01,15,Nelson Briles,129,112,452,279,64,17,22,6335,2141,807,186,547,1163,929,2111.7,3.44,1.27,4.96,2.13,0.262,P,131,263,14.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brocado01,15,Doug Brocail,52,48,626,42,0,0,9,2640,885,391,85,310,642,436,880.0,4.0,1.36,6.57,2.07,0.262,P,107,122,9.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brosnji01,12,Jim Brosnan,55,47,385,47,7,2,67,2494,790,327,80,312,507,356,831.3,3.54,1.33,5.49,1.62,0.248,P,59,146,8.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
broweji01,12,Jim Brower,33,32,354,28,0,0,5,1722,596,298,70,256,397,323,574.0,4.67,1.48,6.22,1.55,0.271,P,45,99,5.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownbu01,11,Buster Brown,51,103,234,165,106,10,4,4355,1368,517,36,631,501,715,1451.7,3.21,1.38,3.11,0.79,0.256,P,75,434,30.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
browncl01,15,Clint Brown,89,93,434,130,62,8,64,4457,1740,704,84,368,410,830,1485.7,4.26,1.42,2.48,1.11,0.285,P,75,387,12.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownha01,16,Hal Brown,85,92,358,211,47,13,11,5040,1677,712,173,389,710,781,1680.0,3.81,1.23,3.8,1.83,0.255,P,93,243,8.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownju01,13,Jumbo Brown,33,31,249,23,7,2,29,1792,619,270,26,300,301,316,597.3,4.07,1.54,4.54,1.0,0.264,P,21,115,6.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownke01,19,Kevin Brown,211,144,486,476,72,17,0,9769,3079,1185,208,901,2397,1357,3256.3,3.28,1.22,6.63,2.66,0.249,P,388,562,49.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
brownll01,13,Lloyd Brown,91,105,404,181,77,10,21,5079,1899,790,83,590,510,938,1693.0,4.2,1.47,2.71,0.86,0.28,P,99,427,17.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownma01,11,Mace Brown,76,57,387,55,18,2,48,3226,1125,414,44,388,435,502,1075.3,3.47,1.41,3.64,1.12,0.265,P,42,251,10.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
brownmo01,15,Mordecai Brown,239,130,481,332,271,55,49,9517,2708,725,43,673,1375,1044,3172.3,2.06,1.07,3.9,2.04,0.231,P,171,843,36.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brownto05,12,Tom Browning,123,90,302,300,31,12,0,5763,1931,841,236,511,1000,913,1921.0,3.94,1.27,4.69,1.96,0.262,P,78,245,20.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
brunege01,19,George Brunet,69,93,324,213,39,15,4,4295,1303,576,133,581,921,639,1431.7,3.62,1.32,5.79,1.59,0.239,P,46,225,11.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
brusswa01,10,Warren Brusstar,28,16,340,0,0,0,14,1454,476,189,28,183,273,203,484.7,3.51,1.36,5.07,1.49,0.265,P,36,79,3.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
buffich01,11,Charlie Buffinton,233,152,414,396,351,30,3,10212,3344,1120,87,856,1700,1824,3404.0,2.96,1.23,4.49,1.99,0.246,P,172,851,94.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
buhlbo01,17,Bob Buhl,166,132,457,369,111,20,6,7761,2446,1019,238,1105,1268,1162,2587.0,3.55,1.37,4.41,1.15,0.247,P,211,461,18.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
bunniji01,18,Jim Bunning,224,184,591,519,151,40,16,11281,3433,1366,372,1000,2855,1527,3760.3,3.27,1.18,6.83,2.86,0.238,P,206,372,23.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,N
burbada01,18,Dave Burba,115,87,511,234,6,1,3,5333,1777,886,201,762,1398,961,1777.7,4.49,1.43,7.08,1.83,0.26,P,137,206,11.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
burdele01,21,Lew Burdette,203,144,626,373,158,33,31,9202,3186,1246,289,628,1074,1400,3067.3,3.66,1.24,3.15,1.71,0.264,P,245,622,27.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
burgmto01,17,Tom Burgmeier,79,55,745,3,0,0,102,3776,1231,452,94,384,584,521,1258.7,3.23,1.28,4.18,1.52,0.26,P,124,293,13.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
burkebo01,10,Bobby Burke,38,46,254,88,27,4,5,2756,926,437,35,360,299,506,918.7,4.28,1.4,2.93,0.83,0.257,P,40,183,10.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
burkejo03,16,John Burkett,166,136,445,423,21,6,1,7945,2866,1268,257,700,1766,1374,2648.3,4.31,1.35,6.0,2.52,0.277,P,177,314,9.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
